tag,pde,n_feat,model,seed,source,t,centroid_model,hf_model,centroid_exact,hf_exact,centroid_err,abs_err
MS_burgers_n4_twin_s8080,burgers,4,twin,8080,MS,1.0,0.6015916702803569,1.4435540404257748e-06,0.601216735606354,9.634290999399992e-07,0.00037493467400284697,0.00037493467400284697
MS_burgers_n5_qapinn_s1234,burgers,5,qapinn,1234,MS,0.25,0.5519942752984269,2.0785781512881364e-06,0.5527385042446051,1.40434210757614e-06,-0.0007442289461782048,0.0007442289461782048
MS_burgers_n5_qapinn_s1234,burgers,5,qapinn,1234,MS,0.5,0.6101346970041505,8.372858621356263e-07,0.610342190741679,9.955402581416152e-07,-0.00020749373752848577,0.00020749373752848577
MS_burgers_n5_qapinn_s1234,burgers,5,qapinn,1234,MS,0.75,0.6155289597988102,1.0348351628828932e-06,0.6155906794316344,9.338412206059664e-07,-6.171963282419757e-05,6.171963282419757e-05
MS_burgers_n5_qapinn_s1234,burgers,5,qapinn,1234,MS,1.0,0.6009995623156495,1.3376822055894702e-07,0.601216735606354,9.634290999399992e-07,-0.00021717329070447544,0.00021717329070447544
MS_burgers_n5_qapinn_s2025,burgers,5,qapinn,2025,MS,0.25,0.5517538273931559,1.8386223426762724e-06,0.5527385042446051,1.40434210757614e-06,-0.0009846768514492066,0.0009846768514492066
MS_burgers_n5_qapinn_s2025,burgers,5,qapinn,2025,MS,0.5,0.6101806613136337,9.423164471586085e-07,0.610342190741679,9.955402581416152e-07,-0.0001615294280452595,0.0001615294280452595
MS_burgers_n5_qapinn_s2025,burgers,5,qapinn,2025,MS,0.75,0.6154365348580193,7.124056014139676e-07,0.6155906794316344,9.338412206059664e-07,-0.00015414457361506706,0.00015414457361506706
MS_burgers_n5_qapinn_s2025,burgers,5,qapinn,2025,MS,1.0,0.6013487548363785,3.6134894466540624e-07,0.601216735606354,9.634290999399992e-07,0.00013201923002448268,0.00013201923002448268
MS_burgers_n5_qapinn_s31415,burgers,5,qapinn,31415,MS,0.25,0.5520971378535474,1.9148661334276135e-06,0.5527385042446051,1.40434210757614e-06,-0.0006413663910577183,0.0006413663910577183
MS_burgers_n5_qapinn_s31415,burgers,5,qapinn,31415,MS,0.5,0.6099282835516777,8.156417687262715e-07,0.610342190741679,9.955402581416152e-07,-0.0004139071900012281,0.0004139071900012281
MS_burgers_n5_qapinn_s31415,burgers,5,qapinn,31415,MS,0.75,0.615752701379892,9.899959433021418e-07,0.6155906794316344,9.338412206059664e-07,0.00016202194825765126,0.00016202194825765126
MS_burgers_n5_qapinn_s31415,burgers,5,qapinn,31415,MS,1.0,0.6010986997903263,2.950639811120663e-07,0.601216735606354,9.634290999399992e-07,-0.0001180358160277617,0.0001180358160277617
MS_burgers_n5_qapinn_s777,burgers,5,qapinn,777,MS,0.25,0.552639379353332,1.344464787703698e-06,0.5527385042446051,1.40434210757614e-06,-9.912489127317237e-05,9.912489127317237e-05
MS_burgers_n5_qapinn_s777,burgers,5,qapinn,777,MS,0.5,0.6102530068944939,1.0628384916278267e-06,0.610342190741679,9.955402581416152e-07,-8.918384718503702e-05,8.918384718503702e-05
MS_burgers_n5_qapinn_s777,burgers,5,qapinn,777,MS,0.75,0.6158384916432995,6.460298198088326e-07,0.6155906794316344,9.338412206059664e-07,0.0002478122116651438,0.0002478122116651438
MS_burgers_n5_qapinn_s777,burgers,5,qapinn,777,MS,1.0,0.6012223016361496,1.164963855982469e-06,0.601216735606354,9.634290999399992e-07,5.566029795622818e-06,5.566029795622818e-06
MS_burgers_n5_qapinn_s8080,burgers,5,qapinn,8080,MS,0.25,0.5527822094070323,1.808074677490176e-06,0.5527385042446051,1.40434210757614e-06,4.3705162427132294e-05,4.3705162427132294e-05
MS_burgers_n5_qapinn_s8080,burgers,5,qapinn,8080,MS,0.5,0.61241572542234,8.753590685122893e-07,0.610342190741679,9.955402581416152e-07,0.002073534680661071,0.002073534680661071
MS_burgers_n5_qapinn_s8080,burgers,5,qapinn,8080,MS,0.75,0.6153774069959868,1.3879575215010944e-06,0.6155906794316344,9.338412206059664e-07,-0.00021327243564761567,0.00021327243564761567
MS_burgers_n5_qapinn_s8080,burgers,5,qapinn,8080,MS,1.0,0.60184834490622,1.3097591391581659e-06,0.601216735606354,9.634290999399992e-07,0.0006316092998659428,0.0006316092998659428
MS_burgers_n5_twin_s31415,burgers,5,twin,31415,MS,0.25,0.5522895418386436,1.4777278698806238e-06,0.5527385042446051,1.40434210757614e-06,-0.00044896240596148385,0.00044896240596148385
MS_burgers_n5_twin_s31415,burgers,5,twin,31415,MS,0.5,0.610001261548233,8.805323769966202e-07,0.610342190741679,9.955402581416152e-07,-0.0003409291934459713,0.0003409291934459713
MS_burgers_n5_twin_s31415,burgers,5,twin,31415,MS,0.75,0.6157642872081996,1.0847013893119908e-06,0.6155906794316344,9.338412206059664e-07,0.0001736077765652766,0.0001736077765652766
MS_burgers_n5_twin_s31415,burgers,5,twin,31415,MS,1.0,0.6008320776960544,5.96447470036893e-07,0.601216735606354,9.634290999399992e-07,-0.00038465791029962393,0.00038465791029962393
MS_burgers_n5_twin_s8080,burgers,5,twin,8080,MS,0.25,0.552429891757705,1.3654502039966772e-06,0.5527385042446051,1.40434210757614e-06,-0.00030861248690017273,0.00030861248690017273
MS_burgers_n5_twin_s8080,burgers,5,twin,8080,MS,0.5,0.6101643419695663,1.0626008662828433e-06,0.610342190741679,9.955402581416152e-07,-0.00017784877211268757,0.00017784877211268757
MS_burgers_n5_twin_s8080,burgers,5,twin,8080,MS,0.75,0.6156751601369621,8.892308758984481e-07,0.6155906794316344,9.338412206059664e-07,8.448070532773855e-05,8.448070532773855e-05
MS_burgers_n5_twin_s8080,burgers,5,twin,8080,MS,1.0,0.601503955386599,1.0224006787993118e-06,0.601216735606354,9.634290999399992e-07,0.00028721978024492945,0.00028721978024492945
MS_heat_n4_qapinn_s31415,heat,4,qapinn,31415,MS,0.25,0.5001178798576031,3.1666586684703e-06,0.5001441452957212,3.7042540637756282e-06,-2.626543811801163e-05,2.626543811801163e-05
MS_heat_n4_qapinn_s31415,heat,4,qapinn,31415,MS,0.5,0.500173144406654,4.654198303186148e-06,0.500144145295721,3.704254063775615e-06,2.8999110932903527e-05,2.8999110932903527e-05
MS_heat_n4_qapinn_s31415,heat,4,qapinn,31415,MS,0.75,0.5001722030608704,4.060270402823259e-06,0.5001441452957209,3.7042540637755956e-06,2.805776514946956e-05,2.805776514946956e-05
MS_heat_n4_qapinn_s31415,heat,4,qapinn,31415,MS,1.0,0.5001418081603896,3.342848750484058e-06,0.5001441452957209,3.7042540637756155e-06,-2.337135331376139e-06,2.337135331376139e-06
MS_heat_n4_qapinn_s8080,heat,4,qapinn,8080,MS,0.25,0.5001479925363819,3.9356782220828104e-06,0.5001441452957212,3.7042540637756282e-06,3.847240660714846e-06,3.847240660714846e-06
MS_heat_n4_qapinn_s8080,heat,4,qapinn,8080,MS,0.5,0.5002025837788648,5.5966301091902146e-06,0.500144145295721,3.704254063775615e-06,5.843848314379674e-05,5.843848314379674e-05
MS_heat_n4_qapinn_s8080,heat,4,qapinn,8080,MS,0.75,0.5001388522958958,3.441204396000279e-06,0.5001441452957209,3.7042540637755956e-06,-5.292999825101674e-06,5.292999825101674e-06
MS_heat_n4_qapinn_s8080,heat,4,qapinn,8080,MS,1.0,0.5000245151357274,3.45692614483686e-08,0.5001441452957209,3.7042540637756155e-06,-0.00011963015999350013,0.00011963015999350013
MS_heat_n4_twin_s31415,heat,4,twin,31415,MS,0.25,0.5000680482200113,1.2168387604409985e-06,0.5001441452957212,3.7042540637756282e-06,-7.609707570988e-05,7.609707570988e-05
MS_heat_n4_twin_s31415,heat,4,twin,31415,MS,0.5,0.5001339364882158,3.99917340829554e-06,0.500144145295721,3.704254063775615e-06,-1.0208807505240891e-05,1.0208807505240891e-05
MS_heat_n4_twin_s31415,heat,4,twin,31415,MS,0.75,0.5002682365694738,7.872358844648181e-06,0.5001441452957209,3.7042540637755956e-06,0.00012409127375290208,0.00012409127375290208
MS_heat_n4_twin_s31415,heat,4,twin,31415,MS,1.0,0.5003863753715319,8.29394436857609e-06,0.5001441452957209,3.7042540637756155e-06,0.00024223007581092304,0.00024223007581092304
MS_heat_n4_twin_s8080,heat,4,twin,8080,MS,0.25,0.5001425017656168,3.5876121781122027e-06,0.5001441452957212,3.7042540637756282e-06,-1.6435301043449257e-06,1.6435301043449257e-06
MS_heat_n4_twin_s8080,heat,4,twin,8080,MS,0.5,0.5001180604890855,2.9167634754043845e-06,0.500144145295721,3.704254063775615e-06,-2.6084806635573443e-05,2.6084806635573443e-05
MS_heat_n4_twin_s8080,heat,4,twin,8080,MS,0.75,0.5001451618866273,3.8041193039773934e-06,0.5001441452957209,3.7042540637755956e-06,1.0165909063442058e-06,1.0165909063442058e-06
MS_heat_n4_twin_s8080,heat,4,twin,8080,MS,1.0,0.5002709163590887,7.644682697206204e-06,0.5001441452957209,3.7042540637756155e-06,0.000126771063367781,0.000126771063367781
